Agent Id,Device Type,Device Type Certified,Count,Snapshot At
elanrf-b8b36,action.devices.types.SECURITYSYSTEM,No,23,2020-08-12
voxior-f8ba8,action.devices.types.GARAGE,No,23,2020-08-12
brookstone-smart,action.devices.types.TV,No,23,2020-08-12
handyman-smart-mirror,action.devices.types.AC_UNIT,No,22,2020-08-12
open-steren-home,action.devices.types.CAMERA,No,22,2020-08-12
blitzwolf-841de,action.devices.types.CURTAIN,No,22,2020-08-12
homewatch-dev-cff59,action.devices.types.SWITCH,No,22,2020-08-12
tuya-direct-action-kdm,action.devices.types.COFFEE_MAKER,No,22,2020-08-12
plugnsay-5be2f,action.devices.types.SWITCH,No,22,2020-08-12
feel-s,action.devices.types.LIGHT,No,22,2020-08-12
luffawhisper,action.devices.types.CURTAIN,No,22,2020-08-12
wiser-by-se-c7c29,action.devices.types.TV,No,22,2020-08-12
smart-friends-7d43f,action.devices.types.THERMOSTAT,No,22,2020-08-12
lasco-home,action.devices.types.SENSOR,No,22,2020-08-12
elesion-action,action.devices.types.HEATER,No,22,2020-08-12
lsc-smart-connect-d69f9,action.devices.types.THERMOSTAT,No,21,2020-08-12
connexoon-asia,action.devices.types.AWNING,No,21,2020-08-12
berto-assist,action.devices.types.SWITCH,No,21,2020-08-12
swift-smart-life,action.devices.types.FAN,No,21,2020-08-12
doraemon-2020,action.devices.types.LIGHT,No,21,2020-08-12
wattio-home,action.devices.types.AC_UNIT,No,21,2020-08-12
fhem-ga-connector,action.devices.types.SENSOR,No,21,2020-08-12
brilliance-smart-ade31,action.devices.types.SWITCH,No,21,2020-08-12
my-smarth,action.devices.types.SECURITYSYSTEM,No,21,2020-08-12
feit-6ab87,action.devices.types.VACUUM,No,21,2020-08-12
kappelt-gbridge,action.devices.types.SHUTTER,No,21,2020-08-12
my-smitch-9d6a6,action.devices.types.AC_UNIT,No,21,2020-08-12
ahome-c1a97,action.devices.types.TV,No,21,2020-08-12
mkp-smarthome,action.devices.types.FAN,No,21,2020-08-12
honeywell-f52f1,action.devices.types.LIGHT,No,21,2020-08-12
interactive-home1,action.devices.types.SENSOR,No,21,2020-08-12
iobrokerhome-f8e5d,action.devices.types.OVEN,No,21,2020-08-12
mirabella-genio,action.devices.types.HUMIDIFIER,No,21,2020-08-12
tuya-smart-cee31,action.devices.types.LOCK,No,21,2020-08-12
gridhome-smartcontrol-action,action.devices.types.AIRPURIFIER,No,21,2020-08-12
jeedom-smarthome-3f104,action.devices.types.VACUUM,No,20,2020-08-12
hiview-iot,action.devices.types.LIGHT,No,20,2020-08-12
doraemon-2020,action.devices.types.AC_UNIT,No,20,2020-08-12
io-e-50439,action.devices.types.BLINDS,No,20,2020-08-12
brennenstuhl-connect,action.devices.types.SWITCH,No,20,2020-08-12
smartgce,action.devices.types.OUTLET,No,20,2020-08-12
jarton-home-41a08,action.devices.types.AC_UNIT,No,20,2020-08-12
xiaoyan-smarthome,action.devices.types.CURTAIN,No,20,2020-08-12
uni-smart-e3112,action.devices.types.SWITCH,No,20,2020-08-12
doraemon-2020,action.devices.types.CURTAIN,No,20,2020-08-12
vivitar-smart-home-da,action.devices.types.SENSOR,No,20,2020-08-12
koogeek-life-673a6,action.devices.types.BLINDS,No,20,2020-08-12
iobrokerhome-f8e5d,action.devices.types.DOOR,No,20,2020-08-12
smrtlite-20264,action.devices.types.TV,No,20,2020-08-12
momax-smart-dbb01,action.devices.types.TV,No,20,2020-08-12
simple-voice-control,action.devices.types.AC_UNIT,No,20,2020-08-12
airlive-console,action.devices.types.LIGHT,No,20,2020-08-12
pairot-d70d7,action.devices.types.CURTAIN,No,20,2020-08-12
hama-smart,action.devices.types.BLINDS,No,20,2020-08-12
quirky-5f791,action.devices.types.LIGHT,No,20,2020-08-12
larkkey-212c3,action.devices.types.FAN,No,20,2020-08-12
deltaco-smart-home-8d066,action.devices.types.SENSOR,No,20,2020-08-12
smart-homy,action.devices.types.SENSOR,No,20,2020-08-12
homeauto-3d9ed,action.devices.types.SENSOR,No,20,2020-08-12
iobrokerhome-f8e5d,action.devices.types.HEATER,No,20,2020-08-12
simple-voice-control,action.devices.types.CURTAIN,No,19,2020-08-12
gosund-590c1,action.devices.types.BLINDS,No,19,2020-08-12
voxior-f8ba8,action.devices.types.WINDOW,No,19,2020-08-12
feel-s,action.devices.types.CAMERA,No,19,2020-08-12
aqara-europe,action.devices.types.SWITCH,No,19,2020-08-12
digoolife-cd2be,action.devices.types.THERMOSTAT,No,19,2020-08-12
avi-on-smart-home-2890b,action.devices.types.SWITCH,No,19,2020-08-12
holman-home,action.devices.types.SWITCH,No,19,2020-08-12
fhem-ga-connector,action.devices.types.ROUTER,No,19,2020-08-12
foxcontrol,action.devices.types.LIGHT,No,19,2020-08-12
usmarthome-27014,action.devices.types.OUTLET,No,19,2020-08-12
ednet-smart-power,action.devices.types.SWITCH,No,19,2020-08-12
zoook-smart,action.devices.types.TV,No,19,2020-08-12
comfort-life-north-america,action.devices.types.OUTLET,No,19,2020-08-12
stl-smart-home-b153f,action.devices.types.SENSOR,No,19,2020-08-12
handyman-smart-mirror,action.devices.types.SENSOR,No,19,2020-08-12
jarvis-bd1a3,action.devices.types.SWITCH,No,19,2020-08-12
iobrokerhome-f8e5d,action.devices.types.GARAGE,No,19,2020-08-12
ahome-c1a97,action.devices.types.SENSOR,No,19,2020-08-12
chiarini-home,action.devices.types.THERMOSTAT,No,19,2020-08-12
bimar-live-smart-c76a9,action.devices.types.LIGHT,No,18,2020-08-12
techzone-1839a,action.devices.types.FAN,No,18,2020-08-12
monster-smart-26bf7,action.devices.types.AC_UNIT,No,18,2020-08-12
swift-smart-life,action.devices.types.CAMERA,No,18,2020-08-12
heylittleelf,action.devices.types.SWITCH,No,18,2020-08-12
goman-b5f75,action.devices.types.AC_UNIT,No,18,2020-08-12
i2go-home-27af8,action.devices.types.FAN,No,18,2020-08-12
govee-home,action.devices.types.AC_UNIT,No,18,2020-08-12
smart-home-solution-403da,action.devices.types.OUTLET,No,18,2020-08-12
mxz-smarthome,action.devices.types.AC_UNIT,No,18,2020-08-12
raplink,action.devices.types.THERMOSTAT,No,18,2020-08-12
vibrosaver-739c1,action.devices.types.SWITCH,No,18,2020-08-12
vtac-smart-light,action.devices.types.CAMERA,No,18,2020-08-12
smart-india-af243,action.devices.types.SWITCH,No,18,2020-08-12
smib-542d2,action.devices.types.LIGHT,No,18,2020-08-12
gear-studio-actions,action.devices.types.SPRINKLER,No,18,2020-08-12
ihas-19299,action.devices.types.SENSOR,No,18,2020-08-12
one-home-26772,action.devices.types.CURTAIN,No,17,2020-08-12
alfred-home-2018-v1,action.devices.types.SWITCH,No,17,2020-08-12
meshare-36952,action.devices.types.SWITCH,No,17,2020-08-12
mimoodz-9d32a,action.devices.types.SWITCH,No,17,2020-08-12
fofu-fofu,action.devices.types.SECURITYSYSTEM,No,17,2020-08-12
braumm-control,action.devices.types.LIGHT,No,17,2020-08-12
home-zone-smart,action.devices.types.CAMERA,No,17,2020-08-12
zicontrol-15d2c,action.devices.types.CURTAIN,No,17,2020-08-12
nexxt-solutions-home,action.devices.types.HEATER,No,17,2020-08-12
eclipse-home-82656,action.devices.types.SWITCH,No,17,2020-08-12
smrtlite-20264,action.devices.types.CAMERA,No,17,2020-08-12
heysmart-98d43,action.devices.types.TV,No,17,2020-08-12
gridhome-smartcontrol-action,action.devices.types.CAMERA,No,17,2020-08-12
gm-konnect-236102,action.devices.types.LIGHT,No,17,2020-08-12
doraemon-2020,action.devices.types.FAN,No,17,2020-08-12
globe-suite,action.devices.types.FAN,No,17,2020-08-12
mi-hogar-bbff2,action.devices.types.SECURITYSYSTEM,No,16,2020-08-12
raplink,action.devices.types.SENSOR,No,16,2020-08-12
raplink,action.devices.types.FAN,No,16,2020-08-12
momax-smart-dbb01,action.devices.types.VACUUM,No,16,2020-08-12
gosund-590c1,action.devices.types.AIRPURIFIER,No,16,2020-08-12
javis-home-4e96a,action.devices.types.VACUUM,No,16,2020-08-12
momax-smart-dbb01,action.devices.types.AC_UNIT,No,16,2020-08-12
elesion-action,action.devices.types.SECURITYSYSTEM,No,16,2020-08-12
ehome-406ca,action.devices.types.SWITCH,No,16,2020-08-12
fhem-ga-connector,action.devices.types.SPRINKLER,No,16,2020-08-12
lis-smart-home,action.devices.types.SWITCH,No,16,2020-08-12
ifuturehome,action.devices.types.HUMIDIFIER,No,16,2020-08-12
extreme-zephyr-158019,action.devices.types.CAMERA,No,16,2020-08-12
hey-t2q,action.devices.types.SENSOR,No,16,2020-08-12
eclipse-home-82656,action.devices.types.LIGHT,No,16,2020-08-12
feit-6ab87,action.devices.types.FAN,No,16,2020-08-12
cree-lighting-5efed,action.devices.types.OUTLET,No,16,2020-08-12
arnoo-eu-smart-home,action.devices.types.SECURITYSYSTEM,No,16,2020-08-12
b1home-48cbc,action.devices.types.FAN,No,16,2020-08-12
bwave-beta,action.devices.types.LIGHT,No,16,2020-08-12
lsc-smart-connect-d69f9,action.devices.types.HEATER,No,16,2020-08-12
iosmartlife,action.devices.types.SWITCH,No,16,2020-08-12
smrtlite-20264,action.devices.types.AC_UNIT,No,16,2020-08-12
vizo-smart,action.devices.types.AIRPURIFIER,No,16,2020-08-12
holman-home,action.devices.types.OUTLET,No,16,2020-08-12
westek-42aeb,action.devices.types.OUTLET,No,16,2020-08-12
smart-homy,action.devices.types.TV,No,16,2020-08-12
sddsmarthomebnd,action.devices.types.GATE,No,16,2020-08-12
picostone-smart-home,action.devices.types.BLINDS,No,16,2020-08-12
mpe-smart-control-ed467,action.devices.types.CAMERA,No,15,2020-08-12
junhome,action.devices.types.LIGHT,No,15,2020-08-12
homewhiz-smarthome,action.devices.types.DISHWASHER,No,15,2020-08-12
hanssem-iot-bc27e,action.devices.types.THERMOSTAT,No,15,2020-08-12
connect-smarthome-5a689,action.devices.types.BLINDS,No,15,2020-08-12
iris-smartlf,action.devices.types.SENSOR,No,15,2020-08-12
edison-smart-a92d7,action.devices.types.OUTLET,No,15,2020-08-12
le-smart1,action.devices.types.SWITCH,No,15,2020-08-12
sensinova-smart,action.devices.types.AC_UNIT,No,15,2020-08-12
brilliant-smart,action.devices.types.HUMIDIFIER,No,15,2020-08-12
node-red-d955e,action.devices.types.CAMERA,No,15,2020-08-12
hihome-45a48,action.devices.types.THERMOSTAT,No,15,2020-08-12
betterlife-connect-fc57b,action.devices.types.AC_UNIT,No,15,2020-08-12
premier-smart-e0c28,action.devices.types.CAMERA,No,15,2020-08-12
cygnett-home,action.devices.types.OUTLET,No,15,2020-08-12
home-manager-20bf9,action.devices.types.FAN,No,15,2020-08-12
maya-smart-home-e6d5a,action.devices.types.BLINDS,No,15,2020-08-12
mysmarthome-voice,action.devices.types.SWITCH,No,15,2020-08-12
smarthome-jennair,action.devices.types.DISHWASHER,No,15,2020-08-12
globe-suite,action.devices.types.HEATER,No,15,2020-08-12
mi-hogar-bbff2,action.devices.types.LIGHT,No,15,2020-08-12
wipro-next-smart-home-f9768,action.devices.types.TV,No,15,2020-08-12
eve-smart-9a152,action.devices.types.AC_UNIT,No,15,2020-08-12
home-manager-20bf9,action.devices.types.OUTLET,No,15,2020-08-12
ihome-50ada,action.devices.types.SENSOR,No,15,2020-08-12
ithing-smart-home,action.devices.types.SWITCH,No,15,2020-08-12
home-smartapp,action.devices.types.WASHER,No,15,2020-08-12
iotiq-smart-home-5e472,action.devices.types.THERMOSTAT,No,15,2020-08-12
mkp-smarthome,action.devices.types.AC_UNIT,No,15,2020-08-12
hey-t2q,action.devices.types.OUTLET,No,15,2020-08-12
vemmio-smart-home-e681e,action.devices.types.LIGHT,No,15,2020-08-12
busch-free-at-home,action.devices.types.AWNING,No,14,2020-08-12
positivo-casa-inteligente,action.devices.types.AIRPURIFIER,No,14,2020-08-12
smrtlite-20264,action.devices.types.SENSOR,No,14,2020-08-12
globe-suite,action.devices.types.TV,No,14,2020-08-12
curv-smart-dce6c,action.devices.types.SECURITYSYSTEM,No,14,2020-08-12
somfy-tahoma-north-america,action.devices.types.BLINDS,No,14,2020-08-12
iview-b5708,action.devices.types.SENSOR,No,14,2020-08-12
action-smart,action.devices.types.SWITCH,No,14,2020-08-12
handyman-smart-mirror,action.devices.types.TV,No,14,2020-08-12
homebridge-19a12,action.devices.types.WINDOW,No,14,2020-08-12
iris-smartlf,action.devices.types.FAN,No,14,2020-08-12
smartklicaction,action.devices.types.TV,No,14,2020-08-12
enerj-smart,action.devices.types.BLINDS,No,14,2020-08-12
jarton-home-41a08,action.devices.types.TV,No,14,2020-08-12
koble-smart-home-c38d0,action.devices.types.SECURITYSYSTEM,No,14,2020-08-12
agl-home-ebea2,action.devices.types.DOOR,No,14,2020-08-12
wired-office-258805,action.devices.types.SWITCH,No,14,2020-08-12
sulion-iot-43062,action.devices.types.OUTLET,No,14,2020-08-12
spc-iot,action.devices.types.SENSOR,No,14,2020-08-12
otiohomepr,action.devices.types.SWITCH,No,14,2020-08-12
hama-smart,action.devices.types.CURTAIN,No,14,2020-08-12
taiwan-168604,action.devices.types.PETFEEDER,No,14,2020-08-12
spacecore-smarthome-speaker,action.devices.types.THERMOSTAT,No,14,2020-08-12
lampux1-656a4,action.devices.types.THERMOSTAT,No,14,2020-08-12
sunhome-d4273,action.devices.types.LIGHT,No,14,2020-08-12
interactive-home1,action.devices.types.TV,No,14,2020-08-12
betterlife-connect-fc57b,action.devices.types.THERMOSTAT,No,14,2020-08-12
gear-studio-actions,action.devices.types.OUTLET,No,14,2020-08-12
lohas-smart-41baa,action.devices.types.SENSOR,No,13,2020-08-12
homebridge-19a12,action.devices.types.DOOR,No,13,2020-08-12
woow-home,action.devices.types.SWITCH,No,13,2020-08-12
heath-zenith-connect,action.devices.types.SWITCH,No,13,2020-08-12
home-a-genius,action.devices.types.CURTAIN,No,13,2020-08-12
feit-6ab87,action.devices.types.AIRPURIFIER,No,13,2020-08-12
goman-b5f75,action.devices.types.FAN,No,13,2020-08-12
hombli,action.devices.types.SENSOR,No,13,2020-08-12
immax-neo-eu-smart-home,action.devices.types.OUTLET,No,13,2020-08-12
sac-2-50d00,action.devices.types.HUMIDIFIER,No,13,2020-08-12
smart-home-54d22,action.devices.types.AIRPURIFIER,No,13,2020-08-12
nexxt-solutions-home,action.devices.types.CURTAIN,No,13,2020-08-12
lampux1-656a4,action.devices.types.AC_UNIT,No,13,2020-08-12
halonix-wifi-5c3fc,action.devices.types.FAN,No,13,2020-08-12
woods-connect,action.devices.types.OUTLET,No,13,2020-08-12
toki-8f1a7,action.devices.types.TV,No,13,2020-08-12
techzone-1839a,action.devices.types.CURTAIN,No,13,2020-08-12
estevez-smart-a462d,action.devices.types.TV,No,13,2020-08-12
gosund-590c1,action.devices.types.HEATER,No,13,2020-08-12
lampux1-656a4,action.devices.types.BLINDS,No,13,2020-08-12
aqara-home-5ce36,action.devices.types.BLINDS,No,13,2020-08-12
ihas-19299,action.devices.types.SWITCH,No,13,2020-08-12
ewisehome-c581e,action.devices.types.OUTLET,No,13,2020-08-12
konyks-92c13,action.devices.types.CAMERA,No,13,2020-08-12
feit-6ab87,action.devices.types.SENSOR,No,13,2020-08-12
ht-home,action.devices.types.OUTLET,No,13,2020-08-12
atomi-smart,action.devices.types.CAMERA,No,13,2020-08-12
techzone-1839a,action.devices.types.VACUUM,No,13,2020-08-12
mirati-home-50280,action.devices.types.AC_UNIT,No,13,2020-08-12
toki-8f1a7,action.devices.types.AC_UNIT,No,13,2020-08-12
kogansmarterhome,action.devices.types.CURTAIN,No,13,2020-08-12
alienhouse,action.devices.types.SHUTTER,No,13,2020-08-12
koogeek-life-673a6,action.devices.types.TV,No,12,2020-08-12
ismarthomeq,action.devices.types.SWITCH,No,12,2020-08-12
iotiq-smart-home-5e472,action.devices.types.TV,No,12,2020-08-12
levven-controls-d751a,action.devices.types.FAN,No,12,2020-08-12
tuya-direct-action-kdm,action.devices.types.VALVE,No,12,2020-08-12
atlanticcozytouch-ba0e8,action.devices.types.OUTLET,No,12,2020-08-12
test-b8f46,action.devices.types.SWITCH,No,12,2020-08-12
stitch-by-monoprice-be7dd,action.devices.types.AC_UNIT,No,12,2020-08-12
node-red-208520,action.devices.types.SPEAKER,No,12,2020-08-12
kogansmarterhome,action.devices.types.MULTICOOKER,No,12,2020-08-12
energeasy-connect,action.devices.types.SWITCH,No,12,2020-08-12
open-steren-home,action.devices.types.AIRPURIFIER,No,12,2020-08-12
hej-home,action.devices.types.THERMOSTAT,No,12,2020-08-12
vtac-smart-light,action.devices.types.THERMOSTAT,No,12,2020-08-12
zoook-smart,action.devices.types.AC_UNIT,No,12,2020-08-12
wipro-next-smart-home-f9768,action.devices.types.AC_UNIT,No,12,2020-08-12
ahome-c1a97,action.devices.types.AC_UNIT,No,12,2020-08-12
efamilycloud-7cff1,action.devices.types.VACUUM,No,12,2020-08-12
rogo-4263e,action.devices.types.SWITCH,No,12,2020-08-12
chiarini-home,action.devices.types.REMOTECONTROL,No,12,2020-08-12
immax-neo-pro,action.devices.types.SENSOR,No,12,2020-08-12
gosund-590c1,action.devices.types.THERMOSTAT,No,12,2020-08-12
hey-t2q,action.devices.types.CAMERA,No,12,2020-08-12
comfort-life-north-america,action.devices.types.CAMERA,No,12,2020-08-12
mcl-domo,action.devices.types.CAMERA,No,12,2020-08-12
ihome-50ada,action.devices.types.LIGHT,No,12,2020-08-12
mobilinc-c5961,action.devices.types.FAN,No,12,2020-08-12
kabum-smart-4a599,action.devices.types.FAN,No,12,2020-08-12
homeauto-3d9ed,action.devices.types.FAN,No,12,2020-08-12
eve-smart-9a152,action.devices.types.TV,No,12,2020-08-12
lsc-smart-connect-d69f9,action.devices.types.FAN,No,12,2020-08-12
u-wigo,action.devices.types.TV,No,12,2020-08-12
deltaco-smart-home-8d066,action.devices.types.TV,No,12,2020-08-12
quirky-ddd56,action.devices.types.SWITCH,No,12,2020-08-12
home-a-genius,action.devices.types.TV,No,12,2020-08-12
adurosmart-40619,action.devices.types.OUTLET,No,12,2020-08-12
smart-intec-832fe,action.devices.types.FAN,No,12,2020-08-12
ubiquilux-smart-switch,action.devices.types.OUTLET,No,12,2020-08-12
quirky-5f791,action.devices.types.SWITCH,No,12,2020-08-12
ematic-43ad4,action.devices.types.GARAGE,No,11,2020-08-12
usmarthome-27014,action.devices.types.FAN,No,11,2020-08-12
switch-plus,action.devices.types.LIGHT,No,11,2020-08-12
lampux1-656a4,action.devices.types.CAMERA,No,11,2020-08-12
ahome-c1a97,action.devices.types.BLINDS,No,11,2020-08-12
node-red-d955e,action.devices.types.HEATER,No,11,2020-08-12
popp-home,action.devices.types.OUTLET,No,11,2020-08-12
scrypted-app,action.devices.types.SWITCH,No,11,2020-08-12
electrolux-smart-home-plus,action.devices.types.WASHER,No,11,2020-08-12
legate-smart-home,action.devices.types.VACUUM,No,11,2020-08-12
smart-home-c4af2,action.devices.types.TV,No,11,2020-08-12
saunalogic-control,action.devices.types.THERMOSTAT,No,11,2020-08-12
emerson-wifi-ceiling-fan-d8f19,action.devices.types.AC_UNIT,No,11,2020-08-12
future-haiku-118506,action.devices.types.BLINDS,No,11,2020-08-12
go-smart-acadd,action.devices.types.VACUUM,No,11,2020-08-12
elko-smart,action.devices.types.THERMOSTAT,No,11,2020-08-12
goldmedal-iworld,action.devices.types.CURTAIN,No,11,2020-08-12
jeedom-smarthome-3f104,action.devices.types.REMOTECONTROL,No,11,2020-08-12
cross-smart-c86ee,action.devices.types.AC_UNIT,No,11,2020-08-12
brilliant-smart,action.devices.types.VACUUM,No,11,2020-08-12
ewisehome-c581e,action.devices.types.SWITCH,No,11,2020-08-12
smartklicaction,action.devices.types.SWITCH,No,11,2020-08-12
makeitconnect-d8cdf,action.devices.types.SWITCH,No,11,2020-08-12
fofu-fofu,action.devices.types.SENSOR,No,11,2020-08-12
stl-smart-home-b153f,action.devices.types.CAMERA,No,11,2020-08-12
greendot-smart-home,action.devices.types.CAMERA,No,11,2020-08-12
smart-home-8b731,action.devices.types.BLINDS,No,11,2020-08-12
tuya-direct-action-kdm,action.devices.types.OVEN,No,11,2020-08-12
tuya-smart-cee31,action.devices.types.VALVE,No,11,2020-08-12
yolink-b03f9,action.devices.types.LOCK,No,11,2020-08-12
iluv-home,action.devices.types.SWITCH,No,11,2020-08-12
imt-home-bd61a,action.devices.types.TV,No,11,2020-08-12
yoswit-smart-home,action.devices.types.TV,No,11,2020-08-12
fhem-ga-connector,action.devices.types.GARAGE,No,11,2020-08-12
fibaro-smart-home,action.devices.types.GATE,No,11,2020-08-12
go-smart-acadd,action.devices.types.DOOR,No,11,2020-08-12
izy-smart-64362,action.devices.types.AC_UNIT,No,11,2020-08-12
doraemon-2020,action.devices.types.BLINDS,No,11,2020-08-12
levven-controls-d751a,action.devices.types.OUTLET,No,11,2020-08-12
conectoz-smart,action.devices.types.OUTLET,No,11,2020-08-12
ahome-c1a97,action.devices.types.FAN,No,10,2020-08-12
fhem-ga-connector,action.devices.types.HUMIDIFIER,No,10,2020-08-12
smart-life-for-arugo,action.devices.types.FAN,No,10,2020-08-12
edismart-pro-tuya,action.devices.types.LIGHT,No,10,2020-08-12
kafoaction,action.devices.types.BLINDS,No,10,2020-08-12
eclipse-home-82656,action.devices.types.CAMERA,No,10,2020-08-12
at-home-eae35,action.devices.types.BLINDS,No,10,2020-08-12
birgus-smart-home,action.devices.types.SWITCH,No,10,2020-08-12
